pc1,pc2,FloorRate,Orientation
-0.5751346843972688,2.5108113831037593,0.318,Heterosexual
-1.334785291531124,0.47512118013800825,0.112,Asexual
-1.7903878833872744,0.8946131074533024,0.291,Pansexual
-1.57502521661306,0.6580208710366936,0.305,Heterosexual
-0.45029060520024455,0.9332436573582384,0.067,Heterosexual
-1.7699731401873078,0.6080829028098207,0.076,Heterosexual
2.246458673396375,-0.33518754189609096,0.149,Pansexual
-0.42395285411307065,0.7440132355281204,0.306,Heterosexual
0.16297255724209528,0.07913993527138141,0.176,Homosexual
2.157359281100635,1.2965760613912092,0.083,Bisexual
2.2549777806253664,-0.7355478421025442,0.098,Heterosexual
-0.31909945052634126,-0.5412605723442014,0.399,Pansexual
0.49796132323274733,0.6611542144005746,0.134,Heterosexual
1.1025398765660397,1.2796454343432246,0.293,Bisexual
-0.2892831905246706,0.14516133127825984,0.191,Heterosexual
-2.667019279437763,-0.7125277472709696,0.091,Heterosexual
0.9820585555546651,-0.1189558721111861,0.22,Bisexual
1.3415284572307988,-0.49822407906356514,0.12,Heterosexual
0.6232539214470159,1.8968375800678128,0.035,Bisexual
-1.3853169850698264,0.8987091496440474,0.089,Pansexual
-0.2940409684619482,1.2644430006052776,0.112,Heterosexual
-0.8861547282947049,0.3015447430673665,0.156,Heterosexual
-0.4495668559917412,-0.5551230292552982,0.269,Heterosexual
1.9453277890900094,1.1732636445417661,0.259,Heterosexual
2.2943694500897336,1.6539495335997993,0.263,Homosexual
1.0041272901144918,0.5819592968196304,0.232,Heterosexual
0.8231176796674943,-0.024252318844939297,0.063,Pansexual
1.0149434843338287,1.080973780194881,0.071,Heterosexual
-0.018363279909664663,-0.37111485120238485,0.379,Homosexual
-0.11349519223059942,0.7645405872093832,0.474,Heterosexual
-1.010467781064111,-0.7115842163038688,0.06,Heterosexual
-0.08380117507511084,-0.9703658889653449,0.249,Bisexual
3.3899204799393923,0.566444879908375,0.167,Heterosexual
1.3035589938807384,0.33793020842403404,0.036,Asexual
-0.5131755351402948,1.9043063743419724,0.329,Bisexual
-0.7078899782002823,-0.28010706448125594,0.065,Heterosexual
-1.2967349873786187,0.02344755480256364,0.064,Heterosexual
0.5615555246063634,-1.1399393153086466,0.292,Bisexual
0.587318540253871,-1.8692802390025118,0.19,Pansexual
-2.164682485501407,-1.780815051134327,0.17,Heterosexual
0.7295027958625534,0.4631078841991788,0.216,Heterosexual
-0.8542084057777455,-1.1766390898864887,0.175,Bisexual
2.1400817349732537,1.1267869629416127,0.178,Homosexual
0.2352659755562756,1.422266792418647,0.017,Heterosexual
2.5765950744903527,-0.2854035037048097,0.283,Heterosexual
-0.687190189329014,1.6584247832723966,0.608,Heterosexual
-0.43197579978117195,0.22719967660351334,0.082,Pansexual
0.44971252840484977,1.1249545822730105,0.433,Heterosexual
1.583922448746808,-0.22570634108785412,0.203,Bisexual
0.8488237329411088,0.9591708195731121,0.147,Heterosexual
-1.8502859155913445,-0.9433171828468427,0.208,Homosexual
0.27435105242215013,0.6226824902665032,0.062,Heterosexual
0.0333671078108407,-0.4592170466214602,0.316,Homosexual
-0.6436028903339875,-0.13055979701781648,0.245,Heterosexual
-0.9721579393385398,0.6317185673302277,0.296,Asexual
2.621365859022966,0.1727117009705753,0.26,Pansexual
-0.5855797220423453,-0.07437496718747871,0.08,Heterosexual
-1.2688839556917118,0.7277791575526039,0.537,Heterosexual
0.9556692492186605,0.8032062445425182,0.082,Bisexual
0.1959344658933797,-1.3850070531299699,0.182,Heterosexual
-0.11372079945887674,0.5589443657448973,0.17,Heterosexual
1.1719527165757386,0.6710010554215151,0.183,Bisexual
0.7329381238390283,-0.7517194446243951,0.087,Homosexual
0.543285001426639,0.38580081270264527,0.403,Homosexual
1.4463007265871137,-1.3242333805901119,0.191,Heterosexual
0.42545463575218534,1.4393241026295867,0.067,Asexual
-0.9253829236357091,-0.23765427351416743,0.269,Bisexual
-0.5434233426295852,-0.07856028002983671,0.225,Heterosexual
-0.781458502956468,1.1973919612451351,0.365,Bisexual
0.3145830854649009,-0.14274106749760826,0.094,Pansexual
-1.6169773413760584,0.5988877823594154,0.112,Heterosexual
-2.7486389500928645,-1.0474003095341626,0.36,Pansexual
0.13223238689759353,-0.5697548242858897,0.236,Pansexual
-2.0047808249335413,-1.3924573831271485,0.147,Bisexual
-2.9279671478176876,-0.20818463803482115,0.248,Heterosexual
0.5599961757250324,1.0310354281344196,0.229,Heterosexual
-1.0665797941853108,0.22360818440474906,0.057,Heterosexual
0.7441881333586138,0.8842776310892119,0.216,Bisexual
-0.7962806278869585,-1.0262076661201502,0.197,Heterosexual
-1.6829435823083698,-0.8832273838851146,0.253,Homosexual
-1.8652762707840236,-0.4655431706644318,0.15,Homosexual
-0.7723908340555664,0.5725729272958237,0.06,Pansexual
-0.4100742093686697,0.3564286294632258,0.167,Pansexual
-1.2351901260242903,-0.015289143685435895,0.313,Heterosexual
-0.42166186922012816,0.6226293443729812,0.345,Homosexual
-2.304153444318712,-0.15139843111419726,0.299,Bisexual
0.021733417464414883,-0.02152446941798074,0.097,Homosexual
-2.6904731127005683,1.3048348292901781,0.193,Heterosexual
-0.29078447543134656,-0.5862686980868327,0.171,Heterosexual
1.0459411646693637,0.18268113658013202,0.346,Homosexual
1.6379082033672345,1.6119448089057997,0.124,Heterosexual
2.571570370303638,0.10190470216922498,0.221,Heterosexual
-2.334431470273038,0.7065534775237109,0.329,Heterosexual
1.1380878008317283,-0.6066817802188524,0.212,Heterosexual
1.8094232911737707,1.95652038437896,0.208,Homosexual
1.4708354772569496,-2.249631219102697,0.129,Heterosexual
-1.3939857226593577,-1.1343220379003554,0.175,Heterosexual
0.6176952466739684,-1.0538441451140999,0.15,Bisexual
2.790083508340718,1.619803533173566,0.062,Heterosexual
-2.2459104635348934,0.3524811312437397,0.601,Bisexual
0.7145065503858785,-0.2623269823554671,0.251,Heterosexual
1.6684357284886233,-1.2817579199305107,0.051,Heterosexual
-1.0448865234879052,0.3641290429008308,0.044,Homosexual
0.874455454928933,0.11403377930053024,0.205,Homosexual
-1.6063387619923057,-0.6929694030917044,0.185,Pansexual
-1.2183128721476084,-1.4915271533979766,0.445,Pansexual
-1.225620370243271,-1.1027577257365626,0.097,Heterosexual
0.2884615482283786,0.21341279120336062,0.114,Heterosexual
-0.1364718990491518,0.31101078963391965,0.209,Homosexual
1.4311728115830977,0.07314359381293514,0.401,Heterosexual
-1.4104186713584121,-0.15158510989494492,0.091,Homosexual
-0.1969134751387479,-1.7687369612236297,0.219,Heterosexual
1.4416146954202593,0.04877015411563663,0.425,Heterosexual
0.8411657583524182,-1.0325349383413913,0.031,Bisexual
-1.9869620033718465,0.041789799173244574,0.132,Bisexual
0.9978055274365674,0.46505059254194153,0.076,Heterosexual
-0.7176268197068487,-0.6757755008231692,0.36,Pansexual
0.5780798068419738,-1.023070576601597,0.087,Heterosexual
0.45102062253436237,0.9936111483661045,0.252,Heterosexual
1.8289783259529433,0.35179718742449156,0.055,Homosexual
0.174839909603053,-0.6366256114290973,0.198,Heterosexual
-2.780708807261559,-3.0003161428768754,0.313,Homosexual
-2.0547895784687915,-0.0491254538666517,0.281,Heterosexual
1.0967315781410862,0.6291381857901404,0.15,Bisexual
-0.3874744998564166,1.1215568973257144,0.26,Heterosexual
1.7069685901410947,-0.67785935481915,0.285,Heterosexual
0.41015822689653664,-0.643030767370808,0.129,Heterosexual
-1.1235986039182895,-0.4429067266657989,0.11,Bisexual
1.6236101395848221,0.8379218331613348,0.437,Heterosexual
-1.2110965222937409,-1.1747180263734127,0.26,Pansexual
-3.078953262413016,-0.11287689914876352,0.278,Heterosexual
3.0956933265942723,-0.925744541267294,0.114,Heterosexual
-2.8661233164332938,0.2685484901155307,0.111,Heterosexual
0.9546192884689786,-1.5546846890803143,0.028,Heterosexual
1.408277653438009,0.3761601984027995,0.298,Heterosexual
0.22059879465238813,-0.49664691317351306,0.18,Bisexual
-2.525095265457133,-0.22403830580295694,0.166,Bisexual
1.5225224031913354,0.5257542171139061,0.138,Homosexual
-2.1623155749576974,1.1438134775456952,0.241,Pansexual
-2.0154428473356996,-1.696987001023619,0.257,Bisexual
-0.5425024689974497,1.0035550711795451,0.12,Heterosexual
1.182756861175496,0.558156002955815,0.019,Heterosexual
0.45017085859619044,-0.2946918962861557,0.219,Heterosexual
1.2161524286812773,1.4039995128750826,0.166,Heterosexual
-0.6654657458205653,0.1886502259758448,0.205,Heterosexual
-0.25827492983393946,1.2934368040854605,0.124,Heterosexual
-1.7057051822477987,-0.5927896227962476,0.247,Bisexual
-0.47529817983401385,-0.8667197646556454,0.198,Homosexual
0.8896922277148435,1.2246571130998078,0.053,Bisexual
-0.44974208096267937,2.1642720633447596,0.317,Homosexual
0.7131893322219234,0.6337852603442085,0.26,Heterosexual
-0.8599113773242792,0.8911847614807619,0.083,Pansexual
-0.8885873891846272,-0.47389831182591596,0.145,Heterosexual
0.05875297459137496,-1.3251676077482162,0.181,Heterosexual
-0.292322254212436,-0.22596905666004183,0.102,Heterosexual
0.8885778639021875,1.5003187941662075,0.02,Homosexual
0.26743536240894045,-1.8604588567167315,0.079,Bisexual
2.6105194430892364,-0.495327230643237,0.342,Heterosexual
-0.3292417567665013,-1.9145402439876114,0.13,Pansexual
-0.34087897463445116,0.10826921084579202,0.238,Heterosexual
-1.5601965956777932,0.874244474231279,0.162,Pansexual
0.034166951128779134,-1.2427320420566015,0.178,Bisexual
1.0242434080082987,-0.4093916267194725,0.17,Heterosexual
-1.1104434621095427,1.3257469211009223,0.179,Heterosexual
-0.07450839413944164,-0.08846666811179509,0.43,Heterosexual
1.0778351402697552,-1.2392470364708794,0.066,Homosexual
-0.19036372351603742,-1.3162606440846163,0.062,Heterosexual
-0.7787059517223395,-2.014647499605333,0.092,Pansexual
1.459639726170305,0.7732946751244567,0.111,Heterosexual
0.1455293483343967,-0.7461219217259444,0.033,Bisexual
0.5948467586143237,1.0506805746784256,0.203,Heterosexual
1.7570901753157777,0.8670289355600375,0.157,Heterosexual
1.7179738777044493,-0.660029751956184,0.247,Bisexual
-0.5208062737110338,-0.5279538368441216,0.271,Homosexual
-0.7881445792093781,0.7786342095788252,0.07,Heterosexual
0.42646339999819705,0.14942769629865837,0.171,Heterosexual
-0.19918130285819935,0.2678294788458213,0.054,Heterosexual
-2.8497919789235215,-1.6470903445005867,0.264,Heterosexual
1.9130426019988316,0.897712095254229,0.198,Homosexual
0.029041991248884857,-0.8753257363647392,0.198,Homosexual
1.1045669499726993,-2.26950436144864,0.161,Heterosexual
-1.7593748464202545,-0.6169252532079591,0.448,Heterosexual
1.9323053381375903,0.42199624083616055,0.068,Pansexual
-0.88239420909346,2.0971260086764016,0.487,Heterosexual
-0.16150061020999146,-0.3728264242622591,0.238,Heterosexual
-2.1021370045910652,-1.329781607992076,0.026,Heterosexual
-0.25042460509738124,2.1234736087841664,0.291,Heterosexual
-0.3447058990361575,0.1602379480586328,0.325,Homosexual
-0.27804080872757936,-0.2611726334783475,0.417,Heterosexual
0.6577571141337285,-1.075986939369111,0.275,Bisexual
0.09051877180275386,-1.0039779920586989,0.067,Heterosexual
1.4636739376426227,1.4786726757826285,0.117,Heterosexual
-0.7022372784770792,-0.270690800211987,0.157,Homosexual
-1.494023863071546,-0.5378088017603541,0.197,Bisexual
-0.028659587430092448,-0.509912782394825,0.616,Heterosexual
0.9425520544556756,1.5678658130950267,0.108,Bisexual
1.8669626594517377,-0.5894136783632421,0.135,Homosexual
1.220882153345907,0.6281595982354045,0.321,Bisexual
-2.64816100148749,0.2661418997657461,0.125,Bisexual
0.5655875370903238,0.2392658667204918,0.126,Bisexual
2.1905576593818514,-0.8772512770502505,0.14,Heterosexual
0.09386454952002035,0.6585542379738831,0.143,Heterosexual
-0.7740637502130395,1.6086320154104339,0.355,Heterosexual
0.46374127903943885,-0.05218362533825597,0.125,Heterosexual
-0.7548629763316427,-0.9197457644098951,0.242,Heterosexual
0.9586697488560803,-1.291373684910147,0.104,Heterosexual
-0.019491707186426073,0.19071751006259746,0.386,Heterosexual
2.089500194994755,-0.27198405034523465,0.058,Heterosexual
0.7492541227363965,-0.10437404794006225,0.026,Heterosexual
-1.0858270298934953,0.011828519582311278,0.247,Heterosexual
0.9069469258252005,-1.475612657320996,0.122,Bisexual
1.404017550346666,0.7814852237329105,0.146,Homosexual
-0.852683782192147,0.23431805523009872,0.202,Heterosexual
-0.6386916037426958,-0.07461612393554443,0.063,Heterosexual
-3.4577749104018114,0.23185719716978637,0.111,Homosexual
1.355108983448153,0.926142887903777,0.237,Heterosexual
-0.8816315759246898,0.05342464189939637,0.199,Homosexual
-3.183524208049037,-0.8502339472898822,0.262,Bisexual
-2.6531575501195355,1.1662331459861697,0.319,Heterosexual
-0.33442523466825197,-0.43332384604221913,0.102,Homosexual
1.1409899556466598,-0.7254700175869702,0.16,Asexual
-0.13359692821503605,-1.5619958452849945,0.086,Bisexual
0.7076666386901724,0.007915004348579202,0.26,Heterosexual
-1.6522494400876067,-1.0476436935258135,0.129,Heterosexual
-2.0120484406087202,-0.5191330021137424,0.058,Pansexual
1.3285812099997067,0.4492874418221649,0.246,Pansexual
0.7382166887622271,0.033269880786608405,0.256,Bisexual
-0.045763274912111726,1.0162872276846941,0.036,Heterosexual
1.9231389375265833,0.3051372957692629,0.062,Homosexual
-1.4267856871315958,-0.4038954485401081,0.39,Bisexual
-0.630399482711042,-0.3297027446919785,0.133,Homosexual
1.5395569962191493,-0.5073739688389253,0.125,Pansexual
2.756691588297187,0.6463712836645438,0.059,Homosexual
0.01263839994979906,0.021466390736198514,0.239,Heterosexual
2.5192791114019943,-0.4109204222917223,0.115,Heterosexual
-0.9037659224149632,0.8449231143384001,0.411,Pansexual
0.4946247721915897,0.09628601308774663,0.227,Pansexual
-0.2607353745252201,-0.4655353320273215,0.164,Pansexual
-2.382372684585591,-1.5123973314541892,0.181,Heterosexual
0.38695925256428676,0.4374718452979911,0.195,Heterosexual
1.399124539677587,0.23870862901751708,0.109,Homosexual
-0.22240053591182,0.05133122027037908,0.454,Heterosexual
-0.10568268788467647,-0.43406606584956925,0.138,Asexual
2.08939097539398,-0.8334856106213454,0.098,Heterosexual
-1.8745703553006243,-0.2266979392681261,0.054,Bisexual
-2.2463824776409163,0.2314260785344916,0.345,Homosexual
-0.9810587168702289,-0.1278508737439989,0.175,Heterosexual
-1.7949341791061943,-0.14471157582829677,0.208,Pansexual
2.01943391468938,-0.46817557476782873,0.301,Heterosexual
0.4645336763017788,0.3389049477351224,0.158,Homosexual
-1.296139656261718,0.23362611298455863,0.224,Heterosexual
-0.9217187452203852,-0.7524112722364255,0.242,Bisexual
4.291600786084137,0.7602643840062994,0.302,Bisexual
-0.9151350691400673,0.7913567461670563,0.061,Heterosexual
-1.1430370013269593,0.813595548793919,0.389,Heterosexual
0.45646075489331384,-0.13064604732368376,0.228,Heterosexual
0.9573786895117455,-0.19416131452210558,0.146,Heterosexual
0.3325227578617085,-1.159170873848092,0.38,Heterosexual
-1.3629387997100788,0.7546602328078651,0.242,Heterosexual
-1.738780605095842,-2.135792911924668,0.064,Heterosexual
0.8942108298724276,-0.39095907772904465,0.095,Pansexual
-0.08128527903381795,-0.3398404156985216,0.339,Bisexual
-2.462149455357929,0.85621870809415,0.135,Heterosexual
1.7565014900011091,-0.000613178603252388,0.34,Pansexual
1.1629935157657405,-0.9644691597373529,0.275,Pansexual
-0.3614313241584528,-1.4267654651606028,0.1,Bisexual
-0.3903958840153137,-0.7291336885866828,0.287,Heterosexual
0.34718968258875604,0.10660921261951628,0.167,Asexual
-1.030513865085405,0.05504673402177332,0.3,Bisexual
-2.02246869023989,-0.19762588007175733,0.134,Homosexual
0.4837766349881885,-0.6843291901026278,0.098,Heterosexual
-2.1586298568198834,-0.2101306680992241,0.392,Heterosexual
0.5860902049335931,0.9977629419641999,0.328,Heterosexual
-2.1618112032764074,-1.1004284588385944,0.043,Homosexual
-0.14881384543920653,0.03364331432668916,0.28,Homosexual
-0.20346680783277837,1.6185692195160617,0.038,Heterosexual
2.673943889461583,0.5543283201057067,0.164,Bisexual
-1.596574964375879,-0.4559356210989102,0.191,Heterosexual
-2.12241872813598,0.6609719424843524,0.5,Heterosexual
-0.9692659586592227,-0.7520242155817684,0.107,Heterosexual
-1.6855986396811078,0.007047689107622504,0.117,Homosexual
-0.8846436991233961,1.554035196415592,0.155,Heterosexual
0.631201468161964,1.8941361035186786,0.159,Heterosexual
1.1579661435035253,-1.708629636160662,0.06,Heterosexual
2.489341913950618,0.7000673636620685,0.459,Heterosexual
-1.1050112573696507,1.9486125490085424,0.422,Pansexual
3.9578082030007464,-0.5453390108303243,0.169,Heterosexual
2.9732779957268236,0.25899062908114334,0.126,Pansexual
-0.3052902000754029,1.507240539460481,0.223,Heterosexual
-3.4371299686422083,-0.4925208469368727,0.171,Pansexual
-0.12466845882691219,0.45202410706043283,0.177,Heterosexual
0.10876152545254433,-0.0592065062831487,0.156,Heterosexual
-3.448873316863804,-1.9253666853128726,0.376,Heterosexual
0.11074778636241261,0.3461213653054201,0.07,Bisexual
-0.30023139424007406,-0.18411982534639698,0.032,Heterosexual
-1.1785669266745329,0.9281312773707084,0.069,Homosexual
0.9399437967457074,2.093387196553625,0.519,Heterosexual
1.5080225701908505,0.6838914932936244,0.045,Heterosexual
-0.7292658375985408,-0.3673973616468488,0.197,Asexual
0.34421964081896683,0.45015097863906695,0.289,Bisexual
-0.9821878006199487,0.20178158237294325,0.27,Bisexual
-1.1799082847829152,1.0229803053184554,0.146,Pansexual
0.1192450808549918,-1.438787793838725,0.191,Asexual
0.7851323386044466,-1.1663274871400955,0.14,Heterosexual
-0.8449392880820128,-2.0451825296913135,0.122,Heterosexual
-3.3205046424726268,0.6070845445869183,0.168,Heterosexual
0.8786772640263176,-0.019006668794167018,0.078,Pansexual
-2.3948367199022065,-0.6401378759155529,0.058,Heterosexual
0.18299793485069557,-0.725246950729464,0.045,Bisexual
2.668539346836654,-0.5721912326725684,0.182,Heterosexual
-0.025244317957593725,-0.9278157101328715,0.073,Heterosexual
-1.7846250069878584,-0.32140160542431323,0.055,Heterosexual
-2.1917685699273886,-0.4942158090791054,0.405,Heterosexual
1.7556922880162535,1.3899742495946696,0.158,Pansexual
-0.025422743268501295,0.32330734839283787,0.265,Asexual
0.8096077379130671,-0.8185225495657003,0.36,Heterosexual
1.3894526969144485,-0.5838861212220219,0.15,Pansexual
-0.07350344075787064,1.1989402600033743,0.118,Heterosexual
-0.46290635795606727,0.4524273479706264,0.346,Heterosexual
-1.4210215457750524,0.2951825939889537,0.133,Heterosexual
-4.623757148576491,0.7206467093310964,0.085,Heterosexual
-2.277000740942158,1.5861132468097012,0.113,Asexual
-0.10439026013509531,-1.2173192526187955,0.246,Heterosexual
-0.26289302444542967,-0.7456745198511872,0.23,Asexual
0.6053398095833014,-1.7406196612280875,0.253,Heterosexual
-0.19003025731195242,0.49488097243756296,0.121,Bisexual
0.2390362687181934,-0.3788183911799009,0.384,Heterosexual
1.1816981874611001,-0.6718510611458011,0.33,Pansexual
-1.3275674078696111,-0.7622287770630137,0.404,Bisexual
-0.43073684873094353,0.6913565002830213,0.041,Homosexual
-2.4108192477194335,-0.14208021187954684,0.027,Bisexual
1.4593391819897066,-0.5305222928842442,0.064,Bisexual
0.05762688140279412,1.2553605599485689,0.352,Asexual
0.7347332056978906,-1.046072932745968,0.181,Bisexual
2.313724725403431,-1.2643791400656845,0.237,Pansexual
1.6193187681808832,2.594645412795551,0.031,Homosexual
-0.0900021645280228,-0.3677317182268747,0.408,Bisexual
1.1815280124196075,-0.5434712731216395,0.103,Heterosexual
-2.1475561719289353,-0.7274203534688819,0.181,Pansexual
0.6508641695090709,-0.13689497880257595,0.261,Heterosexual
0.20836511244821004,0.7827439825033211,0.46,Bisexual
-2.4274035137931804,0.7534630450677423,0.282,Heterosexual
2.0059800419062572,0.5440577668492355,0.091,Bisexual
-1.0561157643851717,-0.2786023409624966,0.315,Heterosexual
1.024843079583295,-1.4900737878078179,0.222,Heterosexual
-0.6299023973854447,0.28295585957645847,0.177,Bisexual
1.4903143349191623,1.518797191287471,0.024,Heterosexual
1.9683926452493912,1.0692786247821269,0.261,Bisexual
-1.245074217105957,-0.16825826394636972,0.259,Homosexual
-2.2955980408190038,0.8025375945506402,0.223,Heterosexual
-0.19711507441892806,-0.3854920006420483,0.09,Bisexual
1.2733749555409222,-0.05514806731326931,0.203,Heterosexual
-0.5569682439131003,-1.2343649203237947,0.449,Heterosexual
-0.9202853759346665,-0.315427971290001,0.296,Homosexual
0.7324233841739702,0.14056545721159885,0.087,Heterosexual
-4.1422762021055854,-0.16904205798971872,0.137,Heterosexual
-0.9970733602255852,0.7699631232905594,0.618,Heterosexual
-2.075694452256459,1.8836741015084058,0.102,Homosexual
0.4422205557683136,1.321637648302766,0.179,Bisexual
-1.1043739362063634,-0.3049527446832278,0.103,Heterosexual
-1.6727514871815394,-0.7311830168750274,0.093,Homosexual
-0.5307467608670448,-0.6526596562005005,0.333,Heterosexual
-2.2026126331433495,-0.9777989792054598,0.296,Homosexual
-0.019685615091436216,0.03401336924214472,0.271,Heterosexual
-1.0235585259458633,0.4211186682176753,0.326,Heterosexual
-0.5661285551641424,0.18303950058853105,0.114,Bisexual
-1.07570714455653,0.19365000462550794,0.065,Heterosexual
1.3683943512787127,0.15820019276916414,0.19,Heterosexual
-0.16328052276899646,-0.13205410073674043,0.082,Heterosexual
0.7867677489888634,-0.742356236499713,0.359,Bisexual
0.7196780212667395,1.7246458962284568,0.23,Heterosexual
-1.209226430304404,1.0475316571321267,0.159,Homosexual
0.8549600226816434,-0.9082558525031752,0.238,Heterosexual
0.5236627113633334,-0.9052415680914347,0.295,Pansexual
0.4704728522656795,-0.5862703257750248,0.156,Pansexual
-0.598039922406741,0.0330287404965394,0.051,Heterosexual
-0.6402661360695602,1.2590460688402323,0.431,Heterosexual
1.1783279723071614,1.0148467289881067,0.037,Heterosexual
3.272939350798042,1.0677503560402304,0.269,Heterosexual
-1.2451907354254326,1.087834244198493,0.258,Asexual
0.8016723115859956,1.1064023389990294,0.187,Homosexual
-0.5493787923645828,0.7366895878292634,0.176,Heterosexual
1.1772848989528586,0.45450363267518584,0.242,Pansexual
0.6574699610221992,-0.11905422440477204,0.118,Homosexual
1.5901883241298105,-1.7437682099080152,0.272,Heterosexual
-4.192177142631873,-0.12922216254019878,0.077,Heterosexual
-0.9016240174746246,1.8019777288201053,0.192,Heterosexual
-1.4822778273973103,-0.539966336706831,0.218,Asexual
-0.1619815069940686,-0.6256933497839003,0.043,Heterosexual
-1.0857986715775692,1.0174155248650796,0.063,Heterosexual
-0.9614633363096987,0.08062482607496368,0.219,Bisexual
1.022789730137477,-0.4800530049588564,0.103,Homosexual
2.852892216599749,1.5576631399155774,0.439,Heterosexual
-4.235745849542083,0.6241558478779792,0.151,Heterosexual
-0.46567500991015076,0.7575779346415388,0.144,Heterosexual
0.468080687853842,-0.564575408542832,0.218,Bisexual
0.00709964933077714,0.4970517092741547,0.053,Homosexual
-0.5177026278748388,0.37649293179376614,0.303,Heterosexual
-2.0302013308606366,0.7770780096551719,0.385,Heterosexual
-1.414008534963982,1.149169645161332,0.28,Heterosexual
1.0874729598066977,1.1260735091737724,0.252,Heterosexual
1.6136436904596816,0.17049081485056608,0.2,Homosexual
0.14501187474644459,0.689499327682,0.201,Bisexual
-1.2542585550717975,-1.1450780467183064,0.039,Homosexual
0.14356645434975923,0.6436121147216459,0.117,Bisexual
-0.36005966703401804,0.6843149764745574,0.144,Heterosexual
0.8184069301003014,-0.38885423172474176,0.283,Heterosexual
0.1774486765271221,-0.7737478467983153,0.49,Heterosexual
-0.9326842736964869,-0.058757317595532446,0.433,Bisexual
0.2860095979185777,-1.2134531149834207,0.094,Asexual
-1.7691070255390589,0.3408806897811934,0.436,Pansexual
1.2300178782863584,0.29470115843202976,0.21,Heterosexual
1.773502840244504,-0.9485676161831182,0.089,Bisexual
