Q1_Need,Q2_Need,Q3_Need,Q4_Need,Q5_Need,Orientation,Age
3.9931308037447715,4.379936825560095,-1.2884908468518832,0.07476927878405859,7.358807561655472,Bisexual,39
4.981003101621648,5.172863999214257,0.9841871049297573,-0.07923258755219464,7.593718592044908,Heterosexual,38
3.3240344770470833,3.3329494380968145,3.806677610975351,3.0146686388062855,6.94048784981064,Heterosexual,52
5.351623546725638,3.6152736941056425,4.396067175620615,3.749944430849543,6.842440721605951,Heterosexual,63
7.489703265664806,6.2379026449240325,2.8422581693004942,3.152558418195631,6.356671638821898,Bisexual,32
6.1130662408660035,5.466849835201467,3.2004515482034157,3.7145439920910324,8.636712101583548,Homosexual,41
4.712246671457578,3.8053241375771414,5.567340151721024,3.4875187902387874,7.763634748117298,Heterosexual,42
3.6685565538727456,4.4605099403065935,3.944499450140653,3.765114311164473,6.230535136697342,Pansexual,46
3.8792625593737435,2.5818606747069013,3.004302879729332,3.2960978650207675,7.936797890331166,Asexual,25
7.5386819015416195,7.791226197079236,8.261061224721736,10.50945622096471,5.508092604930092,Heterosexual,59
5.076211632164044,4.0089990549116905,6.783405355549993,5.916075155064514,8.390145360598392,Homosexual,34
4.04450653014597,3.4448288302083743,3.408961967059102,3.982639547632076,6.391152318495279,Bisexual,46
5.286373227001199,4.015012482498916,-0.7814364543617316,0.15869936354845027,8.275144202616014,Heterosexual,44
8.150382704718263,7.181579606237135,2.3101156158405254,2.1455623845092724,9.66169997858831,Homosexual,20
5.1802384287224434,4.567912179536972,1.5454830984022205,1.8567107440650932,6.415710454222781,Pansexual,28
5.925804664561129,7.404395817271874,4.340395363712456,3.962206376882978,6.542439466816197,Heterosexual,63
5.450255479933741,5.73554080180285,3.4782209487220244,4.383235340533057,7.851456057984745,Asexual,29
4.471625230259722,2.8737608502406635,4.040059744038413,3.2594979886009594,7.440212936504445,Pansexual,41
3.2862227029667896,2.2257706504124126,5.153914914628588,4.527360245700152,6.1767107995047725,Heterosexual,45
4.475985916380684,4.2760235747414495,2.71963293195691,1.9967693279652539,6.541105528188093,Pansexual,35
4.686658649937833,4.44563061613354,4.644433649376888,5.765834918022625,6.099994594223214,Homosexual,54
5.879934786773297,6.266578968550354,3.4990523900283454,1.8704869759559868,6.8284391657828545,Homosexual,49
6.258475120811758,7.1325103925223825,3.4108556282533287,0.9259070559014306,8.725107253979225,Heterosexual,58
6.396653121955336,6.052332148506774,6.222634648640367,7.3894247579703665,7.137400742577631,Heterosexual,61
5.428380987881388,4.281477435299536,-2.5427761297021636,-0.9395467006052431,7.936342788220902,Heterosexual,35
6.327711746406092,5.23448395632593,5.965503692128014,5.137420169573244,4.995409327960595,Heterosexual,38
3.868403088505021,4.081151758883614,5.027637635744856,6.484433952121243,6.410548514908675,Pansexual,57
6.879302232849932,7.883818076972728,1.0007706411680157,-0.27444417082187433,5.651181596048254,Bisexual,28
5.769394730627013,4.867803398784527,1.8936461959743427,0.5610659238301823,4.991483789752566,Homosexual,59
4.552860747345926,3.9670148504473515,4.224747294452146,4.922746604906414,6.195723655872418,Homosexual,27
5.732777219806246,6.024558337697993,3.3543060087617693,2.2251137628337503,6.175555526680153,Homosexual,37
4.886642430468417,5.150417185479098,6.003098912277,6.174591316140333,6.049048873240223,Pansexual,45
6.6974440811771405,5.7883074511074515,3.419089898324094,4.06282729642958,5.8579871490559094,Heterosexual,35
7.279725224633298,8.440694266400735,0.14170398782321492,-0.7836463053555733,8.22853532659211,Pansexual,58
8.278363109799741,9.338608499085211,3.1767687822629096,4.129560784568596,6.4093938481309065,Homosexual,18
2.9052554967677935,4.821971628696771,1.5417348575940009,0.6306977541783992,6.469041938292723,Homosexual,32
2.833829291855616,2.3711515904900478,2.695390465314318,2.88678814910367,8.27977736803484,Pansexual,45
4.243301205580323,4.2246585855682754,1.8172921223633023,0.9178279005016279,6.89980055534407,Asexual,20
5.240055604171745,3.678563437345123,5.120844377557793,5.630889999409668,6.993543042949495,Bisexual,37
6.314253381674337,6.435501972322662,-1.8600187231760321,-1.5110087965024388,6.160911282603637,Homosexual,47
5.473452420862408,4.875988769276007,6.634914557203207,7.471443675560021,7.940554462219476,Bisexual,34
1.9666981762639955,1.9218399719310857,0.9311947061696824,1.4596813535499624,7.346340405802199,Pansexual,60
4.5406939810574425,5.036848435358765,3.728102686811971,4.777432304386674,5.052460640773556,Heterosexual,58
6.241961963910869,6.1711567239963205,0.8411286222281258,-0.06105312230527438,7.3226309811033286,Heterosexual,19
5.345142103046575,6.41020205545994,6.86205435639254,6.991671699545382,5.555310548050635,Bisexual,49
6.143016770468037,6.721678010727329,4.501661478541716,4.756450806695833,5.94168877320284,Pansexual,46
4.666507786084461,3.8407077589102765,-1.2038168903131279,-1.479810619922938,6.066444744014213,Heterosexual,61
4.698862896605004,4.180845520992809,3.9379301388175874,5.512347069627131,7.825959044706141,Homosexual,52
5.279842086482426,4.797987263066295,3.0508467883700288,3.8897835808714465,7.3577798597798,Heterosexual,26
5.615077470812384,5.4049539794385835,3.07844404619217,6.7010184394317145,6.811298561183314,Heterosexual,63
5.297449580190155,7.681724358251435,5.694369406634399,4.373281630305732,5.716836308616023,Heterosexual,46
5.178512968711188,5.7900668300743,2.241988052364296,3.585962043401275,6.8782135775583875,Heterosexual,54
3.9940065705664543,3.3205929247364625,5.978419761226169,5.3162709901967,8.045858713595049,Pansexual,48
5.566345679481379,5.241290816867192,3.0913080371720727,0.8004588467892235,7.484639891310135,Heterosexual,35
5.182731906487155,5.934588004394839,1.2339466653442148,2.217232710942679,6.960563422274723,Bisexual,41
6.69422586186788,6.552052928879452,3.720861957884563,2.0414988848912023,5.2058399365744386,Heterosexual,61
6.79837681985226,5.357430428312476,-2.2128304783038146,-0.12259530197621826,6.933859059100354,Bisexual,53
5.277734626225916,7.102933257485223,7.213452404609888,5.673743779978053,7.888071506878378,Homosexual,59
4.437072574864828,4.874172623676657,6.749600063569928,6.563820459424946,8.910080959462901,Pansexual,51
4.041904388818667,3.5139048705853093,7.894533148402007,7.8919629191290195,7.426368711455349,Asexual,21
5.635241531096169,5.1019696137178565,2.0548295123971485,1.855704369151912,7.7569823686083526,Bisexual,30
5.116010102522839,4.717509633615036,7.120553562468682,5.473281932848412,6.6033105894634545,Heterosexual,37
4.484219486643386,4.848851378418665,3.404241122964457,3.506891156076352,7.210891166765303,Heterosexual,31
5.065395285251371,4.908225022362808,4.436459284100202,4.5355735254029215,6.705225883501821,Homosexual,45
4.069998734077806,4.608649546040978,-1.831075428057174,-1.2945339140802359,6.651715336128223,Heterosexual,46
6.047048051108328,7.022679210333602,1.1958290009503902,2.042824554364479,5.655449391083848,Heterosexual,21
4.329307152821003,2.8682512751045914,2.304136481873075,2.9750078740162795,6.227626696137885,Heterosexual,34
6.8367615572082485,8.31154015895104,-0.6535297898419588,-1.1479019671522428,4.385261117339798,Heterosexual,47
5.6052374626862,6.808971956760009,5.0173230103284645,5.597054954307454,7.8598219085194065,Bisexual,38
5.8903677848556,6.622984173743083,3.487923140197248,5.0161658054128395,6.305809240596615,Heterosexual,27
3.357632231388437,4.201840209229426,1.028573290207999,1.7955112388306342,8.366785119785972,Pansexual,47
5.254073649588002,6.1660216132690975,4.078446821823527,3.3390707016874903,5.418814814858878,Asexual,42
6.110834676644412,7.586929228458318,5.1890934501210975,6.9491818093696605,8.522618629012245,Pansexual,42
3.569449097288098,2.078147042165798,1.1282601001290922,1.3007493172055165,7.257437534673477,Homosexual,25
4.600672240994567,3.638386441224428,2.50781626785539,3.705997677161383,6.987885187550519,Heterosexual,44
5.048921820040038,3.389197695301292,3.5866329231030245,4.043651453541433,7.4561247882881005,Homosexual,40
2.9403240196298666,4.48985398895334,3.410107301635762,2.3079597176265985,8.145231568888804,Homosexual,43
5.472739088063437,5.229063481329452,3.8389813903990984,4.197659642507967,7.273455435079715,Bisexual,35
6.26924097137755,7.2424792661499175,1.6590408791303946,1.340483527097567,6.407737067541435,Bisexual,26
3.7107260887520206,3.958985689452391,5.04494360565182,4.458739287656982,6.5890721202820375,Heterosexual,53
5.525818967996161,4.7160784488569,7.6772568346053935,7.79193949628422,7.775234719106034,Bisexual,22
3.0315748831438523,2.8009918392724757,2.9536704517999253,4.2039490849887615,5.035678313499676,Heterosexual,43
4.941956736100924,5.012567796880126,-0.008653061338292023,-0.42254335876052324,7.637221110337723,Heterosexual,64
2.5763414679450576,2.517698512294845,4.486923315715673,5.29071578610639,7.603511397534342,Pansexual,24
6.682126562353496,6.799211502228578,-0.5872551677298148,-0.5959562637849195,7.25797993599665,Heterosexual,60
5.613350806905242,6.403099959272934,4.557492570976583,4.127783529744813,8.410983033850457,Heterosexual,56
4.963074566186332,5.230295053044742,2.9816928241835203,3.7872932755235014,6.12920707347622,Heterosexual,35
3.8372575712462607,4.4061356894903225,3.283057117681518,4.163861759838191,7.32222795788917,Bisexual,56
6.910633895238165,7.621569471901789,0.7587017901374349,1.2604200574204087,8.400235799564864,Bisexual,44
7.950652623882102,8.969252000030695,1.789630041434594,1.41643083943687,9.045837302920166,Heterosexual,40
2.213027203329872,3.814088718882289,3.325494072869223,4.4370011951674515,7.071043491557018,Heterosexual,41
6.854246045679231,5.549447897312657,3.205443877861622,4.285229402726441,7.253147360048741,Pansexual,43
7.44147612972336,7.476298021825209,2.331814040212488,2.8093181976484134,7.916574655475689,Heterosexual,54
5.507017544861713,6.277963806879974,4.059907762387368,2.813601729568048,6.757443163457191,Heterosexual,39
3.2010979514972213,2.6533883330501222,2.3610132915498667,0.05732854134063947,6.534115586523011,Heterosexual,42
6.295017976316032,5.380122544995835,2.686922946881864,3.8062209286069595,7.399169782700817,Heterosexual,32
4.728619546882774,4.931288703729221,3.7467713229251514,4.787118946905302,9.043803750374767,Heterosexual,38
4.094119058310114,5.4207400907451815,1.1910362861175166,0.9226717949159267,7.563421556719301,Heterosexual,59
3.1549127964995574,5.005575270889707,1.0200493805103996,-0.99992555802631,7.413822240559524,Homosexual,27
5.8258062439643234,3.5658224994264214,4.270079082142672,4.55895842958155,5.488477096448468,Heterosexual,18
6.189210298879021,4.960603617181663,3.7535029000947273,3.954206090514044,7.276906491740673,Bisexual,50
4.064703905480313,3.511312648013567,2.3120333468304652,2.1107877296841995,8.017784620082567,Heterosexual,59
5.780864505610056,6.42572265473178,5.6397956613917515,6.820744128108519,5.71940536346569,Bisexual,30
3.283487915565286,3.241889439902887,0.41443625006334806,1.3919576267763278,5.905143697431577,Heterosexual,53
6.202791547807017,5.970742044934928,3.1891810060903043,4.204583162260812,7.512885457361685,Heterosexual,50
5.069850947636218,5.140987169573863,-0.35961243121224795,-1.346470306936416,6.539303419502402,Homosexual,24
4.720145342138977,4.735414452114696,4.011274385500658,3.389381187148841,6.6903240517990055,Bisexual,53
4.847381191206282,6.388717114953801,-0.5420727256382691,0.9336460473872261,6.899330205813212,Heterosexual,24
6.3033292355088015,6.333601914727848,4.970620880022152,5.197884606430922,6.8413025377536645,Heterosexual,21
6.125617459797512,7.568537382319047,1.763101416097345,0.5480197536448685,7.469076513798393,Heterosexual,51
5.794197986529063,4.396212668174117,2.9334293695882936,4.551485577915604,5.440026711383704,Heterosexual,57
5.206551814996079,5.93774340103756,1.184425205006544,2.74025230226719,7.7932963483739215,Heterosexual,51
5.116731691869059,4.836787567549207,6.8090785386155,6.23626939173775,6.122529169245544,Heterosexual,20
5.9275703929977865,5.897341249206493,2.1912247048072486,0.2713451346786242,6.586553642685862,Asexual,23
5.348741838768107,6.858840903571755,3.0740590228370714,2.162021450820553,5.732200795033007,Heterosexual,63
6.023827110296728,4.639956722550226,3.3780327871154157,0.34796452040021864,5.243641101164092,Heterosexual,46
4.53482483972291,5.396337811129751,3.1920428127790252,1.5655698259620778,8.668568105883255,Heterosexual,25
1.3477433538392918,0.1773858189526314,4.382803474591645,4.488353459229234,7.921259285494458,Heterosexual,61
6.558236902789121,8.559287539448285,3.789262495974654,2.469720717932611,7.4255482078619215,Bisexual,36
8.280469470461387,7.960990240568003,4.425479036930045,6.059674793605235,7.722134243382793,Heterosexual,33
5.662046665352873,6.207851554120289,0.45515480149765297,-0.16925354940119197,6.826138652609656,Homosexual,61
4.84976715007475,6.062634505871737,0.9174091637787964,1.3521176684314733,9.107885514442444,Homosexual,55
4.79533288415595,4.96745324480543,-0.20141063344202248,1.8856397662130586,6.170933675564596,Bisexual,24
4.821418718337785,4.903639024202189,0.35840139042909724,-0.9332285927536603,7.160298847527189,Asexual,56
5.026114112450007,3.5992859617531465,5.519529908820951,5.464415953897953,4.998846780434279,Bisexual,60
3.3169719068796675,5.371393829930405,-0.18336816281375423,-0.43409421237456974,8.207341997905116,Homosexual,47
4.224358313119659,4.4142848775418555,3.583263492849527,4.61545879354468,8.306270705592281,Heterosexual,56
3.504459758524606,3.3659397213037465,0.17444427208564273,1.5198990152608747,5.992200155724429,Bisexual,47
5.373198742081656,5.993341640773839,3.8087486586124757,3.8653170487582567,5.420858803218072,Heterosexual,47
4.555038271443706,6.213169968078046,2.9517176904836275,2.4845409884585585,8.302765879693105,Heterosexual,37
5.7428169859669405,5.5563569272599995,4.840252220732773,4.560694356549499,5.697968596961824,Asexual,48
4.737945260386248,5.657165358456312,1.7482918664962084,2.156963164577247,6.356063671191217,Heterosexual,27
6.479502781731863,6.4818960394100635,5.829344129258207,6.643646596332151,8.209253926209326,Homosexual,33
5.320300852003163,6.179669595852269,4.047454399407037,2.6522257705247876,9.209590207629029,Heterosexual,43
8.2860495934546,7.186850868710158,1.961470483519722,1.1412401537125407,7.420110879268604,Pansexual,33
2.1554586156633615,3.621385406633628,4.988780862823479,3.589502158674666,4.436781366425162,Heterosexual,18
4.029624967617638,4.500106386651664,3.6068443690824097,3.4981606803076204,7.829949971694084,Heterosexual,52
6.352230337473067,7.071149236392383,-3.445227837462517,-3.641954538825667,6.506262423507095,Heterosexual,38
8.792488560209597,10.111868718717831,5.028219102967495,5.642778403799985,7.380199018652253,Homosexual,56
4.6270478334268095,4.674723157994228,3.2158399064533905,2.61405569372658,6.584195867301326,Bisexual,23
5.0655034897675835,5.819673435072621,2.44736109944695,3.4273345438991774,6.350670520418506,Bisexual,45
4.660528636229592,4.985666605163277,0.8887574338647402,-0.4617893275880742,7.443801507093609,Homosexual,19
6.997185668881388,5.493379921426083,3.7956046183066894,4.035633281590633,7.786671819906746,Homosexual,54
4.569038204785972,5.719888583864183,4.149564202283823,3.45150216510217,8.018494071668037,Asexual,57
6.020104759817157,5.611579132648717,-0.016450214472076397,1.2013069286606348,7.034794571705599,Heterosexual,25
4.520297601651993,2.4751742185274908,1.1874470859127029,1.302386160601367,8.155436682261506,Bisexual,37
3.0911618671310084,3.0182861531293326,5.401263666839572,5.056660103468771,6.7259627487481985,Bisexual,29
5.470321580695148,6.812261767779799,0.7936296485360343,-0.4824043010150323,6.770895154118623,Heterosexual,49
5.754777220152989,6.811836733457018,-0.4495150676011197,-0.8675970608372882,6.718705801517144,Heterosexual,53
6.939838823798393,5.5521360367367105,-0.6436304903132393,-0.6693476169933086,6.548210990277917,Bisexual,46
4.8343294603740254,5.086922993086405,3.4270284192342286,2.9814493232238295,7.017605144592979,Bisexual,64
4.0739569044314585,5.173213959383478,6.422006120481331,8.432936206123157,7.176225125770974,Bisexual,53
5.8441416449285395,6.590320301866815,5.00141063765663,4.735990179813692,8.404025397841334,Bisexual,41
5.361105638356598,5.733495711420464,4.596051686861339,4.987846298773716,7.6694440131094765,Heterosexual,23
5.420997615683959,3.5635014299225984,5.9962960476075935,4.3772585751115525,6.996166085632475,Asexual,56
4.890330944379083,5.724290562859775,2.2306750168758045,1.727757426954149,7.158750266764789,Bisexual,18
6.740507854990654,6.698245290997096,5.698712982261423,5.1175716036364385,8.020200427425737,Heterosexual,22
5.5542390745635855,7.040536456304176,4.43171795287253,5.488894838502098,5.642025559852695,Heterosexual,38
7.856988062511472,8.182993948823752,5.488921447448554,4.480565885404205,5.8792251038737975,Bisexual,24
6.666585047840758,7.970292151598299,4.81981313618696,3.7999454356603826,6.535012287273195,Bisexual,33
5.988574694150316,6.7154362008863515,2.3228837319338616,1.1780699254385603,8.30126555610805,Heterosexual,60
2.558842489075614,1.4525047480569502,-0.059145372213895264,0.7013461369510222,5.773994970810828,Heterosexual,24
5.903478920443444,7.394034024809388,2.616872111339534,2.5879514308157474,6.384458961002901,Homosexual,45
5.63042330547059,5.754100931589275,2.4175296583874615,2.7103424594586447,8.192916855882153,Heterosexual,22
6.216427509205333,4.434519459088257,6.973990139832047,7.970917061958387,3.515127266383419,Heterosexual,51
6.5666631420608885,7.002922202193245,5.62989560654472,4.310077885529539,7.352172837185818,Homosexual,51
4.39868271231661,3.923818140203555,0.39152207034377184,0.9452702093026812,5.829661486340217,Homosexual,56
6.236008427675611,7.160247235330259,2.8626584762583995,2.357751237929902,5.513007293604853,Heterosexual,18
4.156541853471365,4.902758140756021,4.397942299538298,5.358980613108425,6.992168790838425,Heterosexual,64
7.932317112513552,7.639496784366014,1.3293753969780953,1.7585800849937954,5.153758022523946,Heterosexual,33
3.002072500224128,3.5197615458909604,-0.8438829726126928,0.2694403427414329,6.389742393953529,Heterosexual,20
2.358967159401825,2.5440329514569116,6.025284773242865,7.957852860355231,7.796885491631786,Bisexual,55
2.5239181012638503,3.912992619559934,3.5557478547945913,3.41066237397462,7.538208050004379,Bisexual,55
3.6641666237554276,4.312109552598003,2.724838437159601,3.2457912446760053,7.836056127539711,Heterosexual,35
3.321326902160408,2.503832832019726,2.1820492048524414,2.950328920878922,8.213427948192418,Heterosexual,29
7.934118355555463,7.183667850837562,3.4519945040848685,3.6073290929645037,8.49936135021441,Bisexual,60
4.510250752882723,2.6673424847914875,6.375332567716892,7.068398999958525,8.851477580602305,Heterosexual,21
2.9859863159338462,1.9146579964473727,6.014798792446161,7.368613049812271,5.39559010297306,Bisexual,41
6.671574465169688,8.03438135160844,5.103712831777423,4.933600627962886,7.182640998988609,Bisexual,42
4.120214091767611,3.36467180306352,0.4342178609465961,1.6036774784584664,7.86541311077452,Heterosexual,48
3.144719935187904,3.459941274052756,2.597355576208877,3.3965874894331414,6.830717612281144,Heterosexual,23
6.313758391473949,8.308100692287518,-0.06667990222390552,0.07344928353851943,7.043193475625623,Bisexual,54
5.9350432648670495,4.8619790219876045,4.794662810203137,4.121236237594188,7.216751310000876,Heterosexual,37
4.347564975567159,3.8843166894239807,2.2957712757509667,-0.1895200263512833,8.246294683468607,Heterosexual,40
7.111310000361843,8.447415071598158,2.071297883864066,2.665525210680681,6.937067622207544,Heterosexual,21
5.193652369566088,4.93910015878751,5.085391764580374,5.734729744101039,6.556674086627726,Pansexual,55
7.4254243982859505,8.220135945194519,4.753848183621093,4.397196923929945,6.878368934931876,Bisexual,41
5.754111322999856,5.460792036110964,4.421916475340614,4.544905797749466,8.027980540289146,Heterosexual,56
7.338208310929789,6.804250584684381,0.6628875250352673,-0.46539273896089095,6.857155477341178,Pansexual,43
5.164104044638142,4.095069363887106,4.188730735058917,2.7763605762025207,6.48506368292343,Heterosexual,28
3.170383404531451,3.7449838234835897,1.3020536725192406,0.7145570985417425,5.918352422247306,Bisexual,54
8.674052973592095,7.624476336060463,0.12415233564010553,-0.23516063885046412,8.233879178017759,Heterosexual,47
4.181338748026149,4.1562746408868865,3.4108440663343,2.5975052338292666,6.415232192739399,Bisexual,53
4.701743205666655,4.771151108837272,2.9197865720685114,4.020745976005346,6.818244012092148,Heterosexual,57
3.949402242618118,3.99220880877358,5.260513888256872,5.488567847649533,7.702619249420999,Asexual,44
4.694908326553162,4.127427433060667,0.10549971034329042,0.9080367682679671,7.310485928165347,Heterosexual,38
5.364004161622692,5.273925783250825,3.945188924688669,5.05943391576943,8.291257718401361,Heterosexual,50
5.302745268311006,6.207710067701976,0.05508838927314752,1.2161318428464907,6.053328584712365,Homosexual,22
5.991530431398039,5.108554740189872,2.7583467062076257,2.5190721174028274,6.42704261253296,Heterosexual,40
7.68823731346335,6.78202230140705,4.584036812538518,2.6673972631046876,6.606800416402564,Homosexual,59
4.8193031423172386,3.3286221709670563,-4.855028132123578,-6.897579206149709,8.08943472348583,Heterosexual,51
3.15031889683036,3.017105694577719,3.014617529676011,3.229322495739326,7.314421967684375,Heterosexual,33
3.2265228102355494,2.8858605564633475,4.60491229408305,5.325972425280962,7.332495246881358,Heterosexual,19
4.00136822270131,4.339259940133953,1.3173331633655059,2.464730839222046,6.031123843067537,Homosexual,39
2.488706288571602,3.279606991961667,2.5602159056919267,3.2454116795145587,6.575492282085131,Bisexual,27
6.237544736658479,5.960807449185272,4.918936204820218,4.189703181628625,8.143448137941347,Heterosexual,29
4.252679654553383,4.786213634481308,0.41652023275233585,1.6955579552101245,6.666440973317626,Homosexual,64
4.533522532545724,4.9652099516108015,-0.7091110216606937,-1.7420280469792822,6.103141816777148,Heterosexual,34
4.997162775742995,4.666730016977687,2.4411492767706884,1.7907392754327311,7.406312677783256,Heterosexual,64
2.9050693631068523,4.687486034385081,2.0648279841097086,0.8916462969729451,7.983262279240311,Heterosexual,44
3.708025458835937,3.5932245430217487,5.081860869261272,6.0017498086371015,8.348246978012353,Heterosexual,35
6.012067288531958,4.2406763162453025,5.794826449894867,6.30627191049948,5.829548360288898,Heterosexual,24
5.92780869617944,6.797258350729083,2.5239634603471064,2.774386411634527,5.641698541831274,Bisexual,32
4.335242103949043,4.801763821165076,-0.36781280974473063,-1.0860994309844525,6.525642732558109,Heterosexual,47
7.715802371188184,8.67021477377588,4.13544734896697,4.862228062991237,6.2576260893032725,Heterosexual,64
3.041409616163394,3.542928318369353,3.0126357622296567,3.0026259437698255,8.798550618544095,Heterosexual,52
4.482519184767531,5.280549831279066,2.333452218548765,0.8970280679108205,7.000952076593463,Heterosexual,45
4.653740385296796,2.7903776959528033,0.887635751537593,-0.09993781400437496,6.886880343815895,Heterosexual,56
0.8103724997801898,1.4353646961914936,2.530852208677688,2.6920098465859534,6.3447190931259625,Asexual,62
7.90629322042412,8.22569487823875,-0.3127276759790165,0.20366220466765173,6.547780062285452,Bisexual,41
5.549498021810088,6.788936574187787,2.9497569740757577,3.453084850999902,5.479722385602973,Heterosexual,43
3.4331159271383127,1.1500838449925537,1.6985476703210183,0.6300847385486636,8.315573234269452,Bisexual,60
8.076760164286167,7.809700844904436,6.690580705782823,6.472499768572191,5.7858176844336935,Homosexual,46
5.878493000258573,6.475372065557428,5.72574939843283,4.134838892928469,6.620093842622875,Heterosexual,62
5.644289210032947,5.042868853162759,4.607062390954921,5.705906604829997,6.000039087935857,Homosexual,37
4.089502402699931,5.698584862835993,2.957726888016406,1.7313411540544612,7.56816295116374,Bisexual,32
5.1593340860528265,4.892720693507333,7.9559010157804035,7.74807319650241,5.937146096119376,Heterosexual,37
2.7114795256559634,1.760012432828097,4.40965983262786,4.387676729762897,7.516277686200087,Heterosexual,60
6.192539141637267,5.830464023941593,6.9596470193777,5.683232231791333,6.023761192903153,Heterosexual,19
4.438342521735169,3.907391438850752,3.9678112804589665,6.1069797837789395,6.113109391568195,Heterosexual,25
5.201072294831935,2.9102303605346727,4.050781363740156,3.58475424288988,7.750017106013515,Heterosexual,38
6.803082293299559,5.682178697227127,4.625524932070703,4.663890055156885,8.245399132501023,Heterosexual,20
5.427122166273588,4.189649236470881,4.939826233495807,3.0756710613333604,5.933677272926564,Heterosexual,20
5.393701168194903,5.553878476168209,1.885022512427212,2.51990724593377,8.950851829319534,Pansexual,20
5.414748957233275,7.223760905204051,3.0582334155861877,2.741075987184776,8.300179161572876,Homosexual,53
3.9000925941570306,3.0560938912983775,5.157767828801861,5.747755858728263,5.765133934593818,Heterosexual,22
6.254007079151403,5.851854664451696,0.6881153377955984,0.5105530772979665,5.466984133216682,Pansexual,43
7.315038666206726,7.215158974895945,3.1346759850729913,1.4812034655013797,6.583995563770797,Heterosexual,24
6.138208490146896,7.0973260123252455,2.1046896183705055,3.0701081444273526,8.619456899266222,Pansexual,29
6.3273632216973255,5.853693897722122,2.217227565232291,3.3258092262589503,7.778679569829418,Homosexual,58
3.6840777216227174,5.361240205855463,2.9361537859898013,3.467132950033019,4.722654934052285,Heterosexual,51
3.6983191656906116,2.3636966247017464,3.0355834664945185,2.747891799697333,7.94857245971788,Heterosexual,27
2.83868596356224,2.971273220292856,-0.1529161171677904,-1.823323749952706,6.932400993679358,Heterosexual,63
